"S_no","Datatime","HRsum5","HRmean5","SDNN5","RMSSD5","LFHF5","LF5","HF5","VLF5","TP5","Gsensor5","meanX5","meanY5","meanZ5","maxX5","maxY5","maxZ5","sleep_idx5"
"LA020",2019-03-09 15:22:39,353,70,31,29,0.25126,91.04546,362.35937,331.06438,817.86693,108180,115.305,-902.1392,789.7718,172,-820,873,4
"LA020",2019-03-09 15:32:39,394,78,30,18,1.80936,143.36368,79.23456,582.68856,846.71778,391436,-44.6293,-1057.0297,216.3018,483,-552,790,4
"LA020",2019-03-09 15:37:39,383,76,24,16,2.07447,162.0888,78.13496,458.83101,729.73024,335785,67.5122,-1054.404,380.4235,508,-760,961,4
"LA020",2019-03-09 15:52:39,386,77,46,24,0.71188,201.09864,282.48821,1614.34775,2170.96389,586734,101.4848,-1058.1862,337.3188,591,-784,748,4
"LA020",2019-03-09 15:57:39,385,77,34,19,1.89954,235.04151,123.7359,1001.41354,1402.40958,333048,77.7463,-1033.2857,452.262,510,-497,1103,4
"LA020",2019-03-09 16:02:39,356,71,29,19,1.91929,218.60831,113.90059,454.97274,816.61459,186849,178.6198,-984.0795,635.7476,351,-797,760,4
"LA020",2019-03-09 16:07:39,354,70,33,20,0.59167,89.74617,151.68295,613.54754,878.02133,122191,150.5002,-984.857,645.2893,319,-874,748,4
"LA020",2019-03-09 16:12:39,354,70,21,21,0.49372,83.77615,169.68505,168.2326,436.4766,102106,206.3133,-976.3544,644.492,232,-945,710,4
"LA020",2019-03-09 16:17:39,353,70,37,25,0.52783,126.45647,239.57921,945.61269,1337.36948,86662,162.1298,-1007.0223,512.0065,304,-725,796,4
"LA020",2019-03-09 16:22:39,365,73,30,24,1.22515,280.42084,228.88764,474.06428,1016.46545,99956,1.7796,-986.4257,637.008,278,-848,796,4
"LA020",2019-03-09 16:27:39,360,72,20,22,0.37526,63.61888,169.5342,179.79133,435.37842,106008,-3.0337,-1000.4354,633.756,143,-930,713,4
"LA020",2019-03-09 16:32:39,360,72,37,25,0.69471,172.83858,248.79388,878.85182,1347.21347,99009,-17.3622,-1004.1335,625.0246,156,-945,736,4
"LA020",2019-03-09 16:37:39,353,70,28,27,0.40187,110.00418,273.73063,400.30574,817.95157,104738,-31.3759,-1003.2674,626.2074,192,-881,779,4
"LA020",2019-03-09 16:42:39,360,72,29,24,1.80112,344.48489,191.26132,308.98571,892.20363,98040,18.7812,-975.6837,671.2331,287,-880,803,4
"LA020",2019-03-09 16:47:39,360,72,24,24,0.91574,229.71914,250.85702,168.75664,676.01654,95596,-5.2413,-959.7078,705.3216,156,-801,912,4
"LA020",2019-03-09 16:52:39,361,72,25,24,0.58756,139.48561,237.39891,318.54059,716.74156,103937,79.1136,-931.7018,741.587,252,-815,902,4
"LA020",2019-03-09 16:57:39,354,70,33,24,1.13731,206.1013,181.21891,792.98842,1222.17603,113924,182.9241,-966.2688,669.7675,366,-786,830,4
"LA020",2019-03-09 17:02:39,349,69,29,28,0.233,73.8573,316.9874,394.52723,818.32645,121897,174.0644,-958.5151,661.1593,396,-872,771,4
"LA020",2019-03-09 17:07:39,350,70,40,27,1.09958,283.15823,257.51546,996.33839,1574.21463,98624,55.3861,-1007.7684,542.1863,361,-861,816,4
"LA020",2019-03-09 17:12:39,353,70,28,28,0.23335,75.6944,324.38314,412.3557,838.4225,89678,163.2672,-849.8149,840.867,255,-727,920,4
"LA020",2019-03-09 17:17:39,355,71,28,29,0.17231,60.98976,353.95621,330.70665,770.71242,87357,89.2026,-859.034,842.5045,172,-737,931,4
"LA020",2019-03-09 17:22:39,354,70,24,30,0.28462,99.7807,350.57332,148.25556,634.64253,93907,28.8873,-896.4437,804.4717,161,-772,940,4
"LA020",2019-03-09 17:27:39,361,72,33,27,0.98929,233.62462,236.15403,602.63166,1123.74524,95862,45.5181,-982.121,566.8572,279,-714,972,4
"LA020",2019-03-09 17:32:39,342,68,38,31,0.33314,117.47878,352.64131,925.17089,1442.92998,103304,57.7463,-1021.4272,570.626,207,-904,721,4
"LA020",2019-03-09 17:37:39,348,69,33,29,1.15559,335.94342,290.71236,614.26121,1286.56898,107986,108.4861,-980.3939,642.0896,275,-605,1052,4
"LA020",2019-03-09 17:42:39,345,69,37,31,0.55608,180.77268,325.08226,714.55516,1278.51794,100914,24.9186,-962.2304,686.7882,236,-826,856,4
"LA020",2019-03-09 17:47:39,334,66,37,40,0.23951,145.72459,608.43918,345.62617,1172.23917,112929,-141.6808,-933.7987,726.956,-25,-866,816,4
"LA020",2019-03-09 17:52:39,352,70,35,30,0.94783,284.80797,300.48445,561.56064,1197.00808,127302,87.796,-1010.5089,477.9258,320,-650,1031,4
"LA020",2019-03-09 17:57:39,406,81,89,25,1.82555,421.39443,230.83186,7567.82139,8270.32406,164698,27.4366,-972.8286,235.3086,552,-648,833,4
"LA020",2019-03-09 18:02:39,359,71,39,25,3.3493,555.45888,165.84336,834.42337,1614.16201,169256,103.1144,-1063.1812,330.3067,590,-676,600,4
"LA020",2019-03-09 18:07:39,363,72,51,27,2.20877,519.90858,235.38361,1720.67896,2510.21822,126439,85.5363,-1047.0422,485.718,1036,-383,856,4
"LA020",2019-03-09 18:12:39,347,69,25,28,0.50301,130.55701,259.55133,264.88588,697.38971,94832,34.071,-1037.9221,541.0823,201,-753,897,4
"LA020",2019-03-09 18:17:39,349,69,20,28,0.15358,37.8347,246.35874,97.14324,444.70062,106806,-11.314,-1042.5064,522.032,355,-922,710,4
"LA020",2019-03-09 18:22:39,362,72,30,20,0.78661,91.8987,116.82857,628.02712,880.80566,202442,95.6104,-1035.1823,523.4346,335,-857,739,4
"LA020",2019-03-09 18:27:39,384,76,39,21,1.69218,276.44307,163.36493,1358.95582,1876.36264,367714,65.5274,-1063.0755,349.7996,684,-684,743,4
"LA020",2019-03-09 18:32:39,384,76,66,46,1.07516,2329.48918,2166.65036,1745.74614,6518.43592,397746,124.1234,-1016.8076,330.1531,462,-616,883,4
"LA020",2019-03-09 18:57:39,378,75,72,37,4.19051,4362.26142,1040.98601,2828.7457,8336.37447,337139,93.7529,-1046.7754,312.296,592,-624,796,4
"LA020",2019-03-09 19:02:39,385,77,43,37,2.42616,933.88847,384.92466,651.93139,2147.0995,373201,93.3677,-1030.5918,251.4584,571,-402,806,4
"LA020",2019-03-09 19:07:39,377,75,32,25,2.04625,449.90884,219.87027,477.68045,1201.10272,335122,134.6213,-1044.9765,337.7653,600,-528,729,4
"LA020",2019-03-09 19:12:39,373,74,29,25,1.24856,234.41782,187.75035,468.69692,961.55517,311541,118.0749,-1059.97,411.377,464,-944,632,4
"LA020",2019-03-09 19:17:39,391,78,69,44,1.53765,3882.05272,2524.66483,2181.05282,8905.54253,303483,124.8198,-1055.1074,283.882,652,-689,659,4
"LA020",2019-03-09 19:22:39,387,77,28,24,1.23665,273.12655,220.85915,329.52598,883.24996,358535,-16.831,-1067.8326,179.8395,440,-697,563,4
"LA020",2019-03-09 19:37:39,397,79,35,21,1.12934,183.35495,162.35557,989.80762,1395.63163,541415,149.002,-1030.885,508.2525,483,-505,892,4
"LA020",2019-03-09 19:42:39,397,79,72,38,2.85231,4428.35753,1552.55136,3436.93391,9596.28292,471288,129.4655,-1053.8585,396.9678,560,-681,718,4
"LA020",2019-03-09 19:57:39,390,78,32,19,1.61206,202.70779,125.74463,836.77936,1202.48355,358561,63.189,-1004.5999,106.3099,550,-335,624,4
"LA020",2019-03-09 20:02:39,388,77,37,33,2.03734,567.99547,278.79233,542.33653,1501.55995,318633,127.5036,-1029.141,352.5119,563,-537,760,4
"LA020",2019-03-09 20:07:39,377,75,36,20,1.59618,189.70669,118.85065,995.97149,1335.50834,275134,1.1163,-1053.3549,254.2637,419,-799,760,4
"LA020",2019-03-09 20:12:39,388,77,28,17,1.33776,159.32331,119.09688,457.72154,756.71995,270956,-75.2344,-1051.3438,7.8952,209,-857,327,4
"LA020",2019-03-09 20:17:39,411,82,30,14,2.85132,172.35211,60.44637,857.87187,1107.44809,273046,40.9846,-1074.8242,299.5999,454,-769,735,4
"LA020",2019-03-09 20:22:39,410,82,29,16,1.83626,233.98592,127.42546,690.95221,1087.59484,340444,-33.3987,-1050.9594,137.5857,412,-727,752,4
"LA020",2019-03-09 20:27:39,415,83,28,22,1.44331,306.00392,212.01575,480.41933,1051.17049,360025,-35.5402,-1066.2536,61.042,220,-935,390,4
"LA020",2019-03-09 20:32:39,411,82,34,23,1.5873,403.73825,254.35518,480.69961,1224.76254,355423,40.2442,-1050.1488,224.6507,391,-829,736,4
"LA020",2019-03-09 20:37:39,387,77,21,18,0.87864,68.12957,77.53994,255.31455,429.39793,330904,49.3035,-1045.1981,447.205,455,-808,848,4
"LA020",2019-03-09 20:42:39,371,74,27,20,1.27619,125.22778,98.1265,547.82629,814.96452,312961,34.9057,-1054.4841,368.2877,502,-612,800,4
"LA020",2019-03-09 20:47:39,379,75,45,44,0.9765,545.29878,558.42167,778.72197,2116.60552,335356,76.1372,-1030.615,520.2189,433,-826,756,4
"LA020",2019-03-09 21:02:39,418,83,55,18,1.9603,219.13232,111.78533,2769.32972,3150.48112,387894,-124.0523,-1001.4916,-0.4242,584,-369,694,4
"LA020",2019-03-09 21:12:39,385,77,22,18,1.2969,134.04401,103.35692,317.6122,587.99588,323083,169.2341,-1040.7494,315.7647,518,-791,675,4
"LA020",2019-03-09 21:17:39,398,79,99,58,2.19232,3701.99753,1688.61738,4463.98631,10076.09339,364816,15.2685,-1048.1423,306.9669,529,-247,708,4
"LA020",2019-03-09 21:27:39,384,76,62,24,1.60659,274.76887,171.0263,2308.01899,2804.43952,241948,86.4785,-1040.1348,481.2338,449,-445,912,4
"LA020",2019-03-09 21:32:39,353,70,30,24,0.53359,114.45763,214.50643,638.00531,1005.69391,133888,104.8492,-1061.344,462.6661,217,-961,614,4
"LA020",2019-03-09 21:37:39,353,70,23,22,0.66498,119.08018,179.07445,237.90202,564.74887,108873,136.9912,-1056.0012,468.3108,295,-957,579,4
"LA020",2019-03-09 21:42:39,350,70,37,29,0.8994,243.91689,271.19898,962.95977,1536.13064,113341,153.0667,-1055.6983,459.743,423,-928,568,4
"LA020",2019-03-09 21:47:39,351,70,35,25,0.80121,162.76295,203.1475,838.74643,1251.7525,98772,114.7603,-1053.0656,485.818,225,-935,671,4
"LA020",2019-03-09 21:52:39,348,69,27,28,0.5646,170.59916,302.16196,304.57851,810.14118,92056,126.5281,-1058.0208,467.9808,268,-1009,566,4
"LA020",2019-03-09 21:57:39,351,70,29,26,0.50433,142.02242,281.60823,453.77041,905.81018,87289,156.6471,-1053.8231,468.5415,287,-976,636,4
"LA020",2019-03-09 22:02:39,343,68,27,26,0.44636,113.81743,254.98768,327.02191,721.94837,89145,171.2478,-1028.1097,539.2001,289,-945,688,4
"LA020",2019-03-09 22:07:39,342,68,31,29,0.35341,116.34138,329.19486,526.31377,1010.40176,87537,132.4934,-1047.5313,498.7026,334,-897,648,4
"LA020",2019-03-09 22:12:39,336,67,31,32,0.20775,95.77926,461.03872,423.59809,998.37467,87296,141.3488,-1051.1871,487.0531,190,-985,600,4
"LA020",2019-03-09 22:17:39,335,67,32,33,0.39731,152.63252,384.16768,519.23527,1099.61632,87322,116.9835,-1041.7473,518.9508,199,-914,759,4
"LA020",2019-03-09 22:22:39,338,67,41,29,1.78889,499.89545,279.4447,1034.66396,1862.83501,88895,117.3148,-1025.557,560.4296,247,-825,791,4
"LA020",2019-03-09 22:27:39,342,68,40,31,0.24977,86.92356,348.01993,917.9311,1385.91873,88057,108.082,-963.4914,689.217,259,-820,844,4
"LA020",2019-03-09 22:32:39,328,65,31,35,0.36321,177.9886,490.03832,226.17134,950.81413,85166,125.7486,-974.3022,667.7804,268,-880,808,4
"LA020",2019-03-09 22:37:39,326,65,32,32,0.37266,129.38705,347.19835,463.28024,987.95123,78704,126.8221,-980.6769,658.4416,230,-900,768,4
"LA020",2019-03-09 22:42:39,326,65,78,35,0.87879,416.44852,473.88823,4598.65004,5557.35402,103315,50.2339,-979.6654,667.9827,313,-849,831,4
"LA020",2019-03-09 22:47:39,391,78,96,34,0.99457,1683.95767,1693.14492,5421.96772,8942.64443,250528,64.4421,-1053.1445,297.6797,544,-751,799,4
"LA020",2019-03-09 22:52:39,370,74,62,27,2.13539,622.92287,291.71349,3479.37783,4450.36035,399267,48.8002,-1059.3374,353.1996,833,-313,987,4
"LA020",2019-03-09 23:02:39,366,73,45,26,1.5012,246.49944,164.20136,1428.04798,1916.54575,291766,6.2569,-1003.4914,181.2367,478,-520,776,4
"LA020",2019-03-09 23:07:39,357,71,44,22,1.39987,181.80351,129.87178,1044.96867,1404.70356,168382,68.5593,-1066.7555,244.1937,504,-815,719,4
"LA020",2019-03-09 23:12:39,340,68,36,27,1.64064,357.88132,218.13466,789.92819,1431.14059,131892,88.972,-1077.3903,235.7187,396,-992,566,4
"LA020",2019-03-09 23:17:39,336,67,30,26,0.68048,160.4412,235.77524,491.78982,925.92328,111682,45.0837,-1079.0876,129.7588,423,-973,385,4
"LA020",2019-03-09 23:22:39,334,66,30,27,0.86671,206.09495,237.78944,506.04276,1001.68544,106714,82.1954,-1087.2774,201.0676,287,-1037,399,4
"LA020",2019-03-09 23:27:39,333,66,26,25,0.90607,138.02027,152.32865,337.49544,699.00763,108124,91.2195,-1082.8656,221.2564,319,-1004,440,4
"LA020",2019-03-09 23:32:39,334,66,39,29,1.01236,259.92954,256.7566,1029.855,1614.0752,109498,32.2682,-1085.3062,147.8319,175,-989,568,4
"LA020",2019-03-09 23:37:39,347,69,48,34,3.19427,927.95325,290.50534,987.31923,2268.37843,110731,-21.6712,-1067.6513,221.6283,323,-969,532,4
"LA020",2019-03-09 23:42:39,349,69,30,22,0.98551,146.39563,148.54768,501.56717,840.76773,109615,88.1814,-1071.0159,359.5124,337,-993,608,4
"LA020",2019-03-09 23:47:39,343,68,26,20,0.96576,131.73452,136.40534,427.96137,721.00644,106748,67.2645,-1060.8954,276.6364,432,-986,639,4
"LA020",2019-03-09 23:52:39,348,69,24,18,0.58593,62.52057,106.70385,449.29935,635.7335,107480,95.4121,-1056.774,464.063,368,-993,579,4
"LA020",2019-03-09 23:57:39,349,69,32,20,1.83767,204.06069,111.04323,708.73219,1047.36748,110159,93.8863,-1057.9601,456.6008,415,-994,574,4
"LA020",2019-03-10 00:02:39,337,67,31,24,1.31676,207.5288,157.60537,628.25735,1041.31252,111624,126.4549,-1051.5707,16.004,265,-985,335,4
"LA020",2019-03-10 00:07:39,342,68,35,23,1.67701,350.52169,209.0164,830.62964,1434.5397,110058,80.8597,-1064.4459,402.9274,455,-980,615,4
"LA020",2019-03-10 00:12:39,347,69,26,18,1.10626,123.37497,111.52456,437.26415,690.39479,103368,125.0586,-1044.2493,479.4332,435,-962,660,4
"LA020",2019-03-10 00:17:39,340,68,25,24,0.45552,101.57425,222.98389,292.45749,656.76665,107911,9.5656,-1070.3095,332.3232,495,-954,630,4
"LA020",2019-03-10 00:27:39,383,76,63,30,1.96967,800.23052,406.27705,3550.13471,4858.83515,230579,-11.2574,-1053.8858,296.9124,607,-660,728,4
"LA020",2019-03-10 00:32:39,362,72,33,29,1.09157,248.118,227.30332,495.37231,1070.93247,280077,-14.7982,-1035.1079,366.2156,483,-578,785,4
"LA020",2019-03-10 00:37:39,339,67,29,21,0.64691,95.32976,147.36148,603.27065,879.97386,225429,84.1073,-1029.6298,383.6822,504,-584,737,4
"LA020",2019-03-10 00:42:39,336,67,32,24,1.19322,219.24892,183.74608,708.43738,1144.33079,111441,108.6975,-1037.8705,514.7766,455,-818,696,4
"LA020",2019-03-10 00:47:39,337,67,27,22,0.52204,79.46062,152.21305,499.05281,769.12372,97664,76.3469,-1031.6462,558.1266,336,-922,679,4
"LA020",2019-03-10 00:52:39,339,67,37,28,1.5043,359.49342,238.97681,844.11379,1512.50295,132737,134.0421,-1028.7295,514.2007,332,-921,721,4
"LA020",2019-03-10 00:57:39,349,69,50,33,1.8176,767.22953,422.11171,1518.6636,2814.11618,171702,-52.7243,-1045.4542,304.1201,542,-122,771,4
"LA020",2019-03-10 01:02:39,349,69,71,46,0.85803,1833.73709,2137.15605,2583.39858,6728.41968,176825,-93.7954,-1004.9971,121.5357,428,-421,691,4
"LA020",2019-03-10 01:07:39,341,68,41,27,1.84953,691.67431,373.97377,1054.39261,2185.25101,188774,-210.6297,-1056.9784,208.2921,51,-872,480,4
"LA020",2019-03-10 01:17:39,339,67,80,53,0.78955,2139.31419,2709.51906,3459.76756,8449.58278,274441,-51.9607,-1046.2879,141.1098,440,19,833,4
"LA020",2019-03-10 01:42:39,322,64,84,56,1.51914,2998.90891,1974.07986,4123.02947,9411.54202,153385,46.011,353.5288,1148.9624,192,478,1596,4
"LA020",2019-03-10 01:47:39,306,61,53,38,0.92403,468.94668,507.50087,1655.51709,2707.43907,69333,56.4012,352.3938,1148.5887,231,560,1244,3
"LA020",2019-03-10 01:52:39,299,59,59,35,0.77991,446.49012,572.48873,1880.51837,2968.67411,62444,60.5042,358.9153,1146.2249,71,369,1159,3
"LA020",2019-03-10 01:57:39,342,68,46,23,2.02275,540.34679,267.13533,1144.05337,1974.41802,62411,62.5561,357.9658,1146.3411,71,371,1159,3
"LA020",2019-03-10 02:02:39,363,72,53,22,1.63638,417.58894,255.19098,2057.29475,2753.79941,63423,63.2011,359.0036,1145.893,71,376,1160,3
"LA020",2019-03-10 02:07:39,348,69,51,27,1.41739,483.39086,341.04181,1404.13102,2265.51486,63405,63.7425,360.1129,1145.4953,72,376,1159,3
"LA020",2019-03-10 02:12:39,345,69,55,32,0.97497,552.20925,566.38611,1276.28891,2437.64827,61715,63.4874,361.0275,1145.2048,72,377,1159,3
"LA020",2019-03-10 02:17:39,316,63,39,38,0.6932,465.47023,671.48387,356.85025,1569.55273,60336,62.3076,361.7704,1145.0664,80,380,1159,3
"LA020",2019-03-10 02:22:39,315,63,31,37,0.2084,137.72046,660.85907,119.20334,1005.54992,59555,57.9725,364.2415,1144.6771,65,376,1155,2
"LA020",2019-03-10 02:27:39,320,64,34,37,0.28516,205.75806,721.55592,186.9596,1195.9905,59792,57.0185,364.3944,1144.6948,65,376,1159,2
"LA020",2019-03-10 02:32:39,323,64,40,42,0.33643,306.8234,911.99933,387.0413,1690.02118,60289,55.7996,363.9792,1144.9183,64,376,1156,2
"LA020",2019-03-10 02:37:39,315,63,38,41,0.30718,264.57165,861.29041,266.29404,1486.58931,60524,55.811,364.0521,1144.9739,71,376,1159,2
"LA020",2019-03-10 02:42:39,319,63,72,34,1.0095,561.00482,555.72432,4472.8827,5652.99137,60635,55.5761,364.5332,1144.8942,63,376,1155,2
"LA020",2019-03-10 02:47:39,332,66,43,40,0.64082,486.28098,758.83723,499.34002,1822.80077,60164,56.6978,337.6556,1154.8757,131,576,1214,2
"LA020",2019-03-10 02:52:39,330,66,73,44,1.21992,961.57331,788.22432,3886.03711,5751.0644,62594,63.8295,330.9706,1156.2834,177,440,1279,2
"LA020",2019-03-10 02:57:39,314,62,60,42,0.5764,625.28595,1084.81828,963.70202,2727.79858,66434,92.9821,346.8007,1146.6394,103,372,1187,2
"LA020",2019-03-10 03:02:39,346,69,43,42,0.40996,458.59041,1118.6118,339.2675,1996.70351,68048,94.4112,346.0014,1146.9177,108,367,1167,2
"LA020",2019-03-10 03:07:39,353,70,41,37,0.47966,428.57427,893.48776,481.17132,1863.22409,70744,95.5,344.4726,1147.2845,108,359,1182,2
"LA020",2019-03-10 03:12:39,353,70,47,36,0.58585,416.85271,711.54018,1096.28332,2283.42402,72201,94.9592,345.9928,1146.8485,108,367,1191,1
"LA020",2019-03-10 03:17:39,352,70,45,40,0.61185,575.46937,940.54332,594.36937,2187.51978,72758,95.0014,346.1428,1146.787,108,366,1175,1
"LA020",2019-03-10 03:22:39,393,78,129,42,3.38764,1901.71924,561.3697,15620.93296,18291.85068,73056,33.6212,-295.2912,651.8786,515,560,1198,4
"LA020",2019-03-10 03:27:39,351,70,53,45,0.82356,557.03284,676.36884,1802.00957,3172.50357,73883,-19.746,313.5644,1151.4338,131,505,1251,4
"LA020",2019-03-10 03:32:39,327,65,67,40,0.68612,462.6538,674.30169,3177.26855,4432.13904,75315,7.9612,339.3509,1158.2477,92,398,1196,2
"LA020",2019-03-10 03:37:39,359,71,63,29,1.66014,700.95985,422.23029,2704.66747,3870.14915,77478,9.0383,346.9541,1155.5702,19,380,1198,4
"LA020",2019-03-10 03:42:39,381,76,60,31,2.6107,1195.41632,457.8917,2882.88112,4590.42842,77720,11.9426,350.5436,1154.0201,79,425,1231,3
"LA020",2019-03-10 03:47:39,360,72,69,36,1.47353,994.99748,675.24528,3343.01525,5079.7761,76666,15.5814,354.726,1151.9864,24,392,1179,4
"LA020",2019-03-10 03:52:39,345,69,83,45,1.49542,1522.6144,1018.1829,5959.09785,8613.84667,73056,18.0087,355.5153,1151.352,76,547,1191,4
"LA020",2019-03-10 03:57:39,330,66,43,42,0.26348,234.33443,889.38955,734.37804,1985.58277,70999,49.8357,350.5548,1150.8115,63,376,1171,2
"LA020",2019-03-10 04:02:39,336,67,78,56,1.06818,1427.15297,1336.05712,4230.19977,7275.83694,67945,2.6779,375.8084,1143.2068,71,615,1176,2
"LA020",2019-03-10 04:07:39,325,65,35,36,0.3456,206.55921,597.67922,375.48708,1271.21613,65820,-37.1274,390.4323,1138.9324,236,583,1182,2
"LA020",2019-03-10 04:12:39,326,65,35,35,0.26052,174.35898,669.27679,281.68687,1226.33754,64480,-19.2709,384.433,1141.6487,7,431,1167,2
"LA020",2019-03-10 04:17:39,334,66,40,40,0.30786,301.75957,980.19519,320.93273,1666.01745,63655,-21.3299,386.0537,1140.7896,28,408,1153,1
"LA020",2019-03-10 04:22:39,340,68,66,36,0.42273,360.2061,852.09664,3493.30954,4814.63905,63386,-33.527,395.939,1137.1034,-25,415,1155,2
"LA020",2019-03-10 04:27:39,350,70,53,38,0.68708,502.30168,731.06847,1891.79131,3193.28004,63981,13.2838,402.1094,1131.7883,136,552,1219,3
"LA020",2019-03-10 04:32:39,337,67,42,34,0.29833,204.76352,686.37696,600.51946,1560.28995,64419,28.3567,406.6642,1130.1656,44,432,1159,2
"LA020",2019-03-10 04:37:39,333,66,45,36,0.36326,275.9948,759.76848,816.19193,1892.70989,64735,28.0722,406.8624,1130.044,46,419,1142,2
"LA020",2019-03-10 04:47:39,341,68,62,41,0.60549,579.27095,956.69719,3025.74906,4644.18147,68505,-214.7168,443.5505,1101.1044,-176,480,1128,2
"LA020",2019-03-10 04:52:39,329,65,47,45,0.23539,251.65442,1069.08581,811.5248,2270.72931,68523,-25.905,380.0213,1135.2517,142,505,1192,2
"LA020",2019-03-10 04:57:39,327,65,40,41,0.21721,189.03574,870.30279,552.31507,1737.47216,68568,46.1156,350.7552,1149.9424,56,388,1164,2
"LA020",2019-03-10 05:02:39,328,65,70,57,1.42185,1658.28033,1166.28648,2414.56513,5584.53248,68593,45.9356,356.6665,1147.8709,67,399,1166,2
"LA020",2019-03-10 05:07:39,332,66,40,46,0.29125,281.13183,965.24902,290.33976,1703.29507,68574,41.0473,373.3106,1141.9567,75,495,1468,2
"LA020",2019-03-10 05:12:39,344,68,89,36,0.93594,559.95913,598.28491,9021.88113,10249.53875,69326,46.1587,385.532,1136.9161,70,424,1161,2
"LA020",2019-03-10 05:17:39,370,74,69,34,1.16795,553.0204,473.49625,3469.04452,4573.78496,78625,65.2858,396.048,1130.5901,248,526,1184,3
"LA020",2019-03-10 05:22:39,344,68,137,45,1.04481,1470.73998,1407.66254,16999.92688,20073.47228,74850,372.903,10.5278,1009.7685,790,504,1175,3
"LA020",2019-03-10 05:27:39,303,60,40,28,1.26877,300.29708,236.68449,887.30828,1479.67877,65162,651.2292,-342.7878,912.0682,678,-301,934,3
"LA020",2019-03-10 05:32:39,309,61,140,37,1.98823,953.85956,479.75196,15294.90658,16816.80606,65573,659.8541,-285.9105,922.1477,683,-248,935,2
"LA020",2019-03-10 05:37:39,397,79,131,41,1.89309,1857.2562,981.0715,8272.63593,11257.2896,65087,4.0088,-506.2087,454.8009,707,844,1283,4
"LA020",2019-03-10 05:42:39,328,65,33,30,0.80523,293.28673,364.22931,356.79694,1085.03589,62937,-21.0986,392.7863,1138.1022,-1,403,1151,4
"LA020",2019-03-10 05:47:39,327,65,36,33,0.31714,164.00016,517.12748,405.12833,1153.40429,58041,-19.134,396.8886,1136.918,-13,403,1150,2
"LA020",2019-03-10 05:52:39,329,65,39,38,0.56553,398.73376,705.06241,406.77349,1596.5412,54408,-17.8898,399.0932,1136.08,-8,412,1148,2
"LA020",2019-03-10 05:57:39,332,66,35,36,0.33455,225.70648,674.65915,278.08285,1235.27864,50763,-18.1457,399.8409,1135.7914,-10,408,1147,2
"LA020",2019-03-10 06:02:39,331,66,38,36,0.58019,354.36335,610.76803,510.56298,1549.67065,50692,-18.2581,399.7214,1135.9411,-10,408,1150,1
"LA020",2019-03-10 06:07:39,335,67,88,47,0.66179,845.8067,1278.06034,6374.59876,8651.89354,57430,-1.2596,387.2614,1138.9233,160,568,1262,1
"LA020",2019-03-10 06:12:39,322,64,46,45,0.30049,289.24608,962.57202,816.30077,2206.42442,62828,15.104,394.9447,1136.3138,41,433,1174,2
